"","taxon","Kingdom","Phylum","Class","Order","Family","Genus","Species","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Comparison","threshold","Enriched_Genus"
"3789","sp1225","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae",NA,NA,2.45366013034716,1.65584229490424,0.31009358494701,5.33981473749997,9.304161103159e-08,4.75393663102461e-07,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3790","sp1226","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","phototrophica",1.98252273402006,1.29179014877019,0.303311151144504,4.25896029175252,2.05379946330037e-05,7.50688448408132e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3791","sp1227","Bacteria","Firmicutes","Symbiobacteriia","Symbiobacteriales","Symbiobacteraceae","Symbiobacterium",NA,1.23864851677526,0.420815405354004,0.244316154670793,1.72242153172817,0.0849931859980064,0.128841668374411,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3792","sp1231","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",NA,2.00488766114331,0.658087541910158,0.279382488232461,2.3555074839286,0.0184974244307449,0.036058834613187,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3793","sp1232","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA,1.98820246465498,1.29677434193527,0.30063411093212,4.31346375803665,1.60716496099503e-05,5.98249901891861e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3794","sp1233","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.69799045934035,1.01742855430572,0.282094736103046,3.60669102997395,0.000310126566101072,0.000910129596042685,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3795","sp1234","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA,1.41423992453858,0.679011195546628,0.262570000145586,2.58601970967795,0.00970913784267386,0.0205799803879209,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3796","sp1235","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter",NA,1.26665542688475,0.465593374716577,0.250645791852544,1.8575750714797,0.0632293812941016,0.101997682122205,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3797","sp1236","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella",NA,1.45443991931804,-0.117691314319416,0.250321971106715,-0.470159745862829,0.638240891314377,0.652215007671576,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3798","sp1237","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA,1.57342971361256,0.878374901256557,0.274889323543942,3.1953765607639,0.00139648505823822,0.00362876791899804,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3799","sp1241","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA,1.28391586592478,0.491997832926836,0.259198776959923,1.89814874397694,0.0576764906016935,0.0949019277213222,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3800","sp1242","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","paludis",1.4259091317978,0.694373959054573,0.255772010599296,2.71481604819696,0.00663125928005709,0.0148469246058105,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3801","sp1244","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter",NA,2.20316690665292,1.47389876375279,0.309747969326285,4.75838071500059,1.95152162126008e-06,8.18021239170676e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3802","sp1245","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA,1.66460274000485,0.220491853536887,0.267651177481659,0.823803039506509,0.41005148026983,0.425478812575835,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3803","sp1248","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA,1.3631272654273,0.608640298521099,0.258962225577337,2.35030532798435,0.0187580169368708,0.0364426781191155,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3804","sp1249","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA,NA,1.17018358834219,0.306768475360214,0.23755044065293,1.29138247235842,0.196571085396138,0.246934795163783,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3805","sp1253","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA,1.35745245139539,0.600577961349701,0.268774847464625,2.23450210097783,0.0254500544602232,0.0470428653274652,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3806","sp1256","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Cereibacter",NA,1.45998751560733,0.738986261573388,0.266562523395319,2.77228116000932,0.00556649339673128,0.0126972551446117,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3807","sp1257","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella",NA,1.72125512481369,-0.794744155714311,0.259354060879496,-3.06432123337207,0.0021816451535998,0.00547554579915897,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3808","sp1258","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea",NA,1.6701375490994,-1.03479433356973,0.24649353872347,-4.19805865471638,2.69212911341441e-05,9.69406136239876e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3809","sp1261","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,1.35185138640856,0.592568293590653,0.258189960966865,2.29508649899327,0.0217281676488649,0.0412622540692655,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3810","sp1262","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Luteitalea",NA,2.36222886404875,1.59210517564381,0.316321703322618,5.03318349300874,4.82400976349584e-07,2.21087897069766e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3811","sp1263","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA,1.31219160402423,0.534759742893281,0.249004594594114,2.14758986180539,0.031746351517249,0.0572850521430211,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3812","sp1265","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA,1.48277463651895,-0.898508334944464,0.237633597055051,-3.7810660869486,0.000156158210034971,0.00048527013540957,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3813","sp1266","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA,2.31184877878535,1.55557784769037,0.307529175123169,5.05830982399423,4.22988800148377e-07,1.97042959301365e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3814","sp1268","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae",NA,NA,2.35083990316087,1.58396049209386,0.315749365482126,5.01651203534572,5.26179817260056e-07,2.38698769437412e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3815","sp1270","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",NA,1.43753286175891,-1.01037548058816,0.235005457528573,-4.29937028362549,1.71284091945451e-05,6.3369891943843e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3816","sp1271","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA,1.30663478846446,-0.900732179389594,0.222875933677255,-4.04140619639059,5.31316340511026e-05,0.000180602907341773,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3817","sp1274","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA,1.92004569703593,1.2358155951565,0.292905256724407,4.21916495790061,2.45208820745083e-05,8.89569219653686e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3818","sp1275","Bacteria","Desulfobacterota","Syntrophia","Syntrophales","Syntrophaceae","Syntrophus",NA,1.38015170752305,0.632502182462777,0.25166817354839,2.51323865685846,0.011962837646441,0.0247940281536399,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3819","sp1278","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylorosula",NA,2.32898630275024,1.56804979389702,0.308541142373179,5.08214166135574,3.73202907577128e-07,1.76218571340407e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3820","sp1280","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA,1.34640995250189,0.584570281789138,0.250300779439963,2.33547128018174,0.0195188145303499,0.0375671394648369,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3821","sp1282","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella","oligomobilis",2.32352889116349,1.5640445849839,0.305869271800108,5.11344135937277,3.16341990549912e-07,1.51432349322413e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3822","sp1283","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter",NA,1.30095505782954,0.51783879079053,0.253998746873683,2.03874545510281,0.0414754386218805,0.0716801031851657,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3823","sp1284","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia",NA,1.19304017576604,0.345793040817713,0.245750915963888,1.40708749532606,0.159401445615851,0.211616400708797,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3824","sp1285","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,2.3172236800339,1.55955914802107,0.31014315202647,5.02851389054033,4.94295712420596e-07,2.25076115205401e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3825","sp1286","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chitinimonadaceae","Chitinivorax",NA,1.18723753005597,0.336110685922111,0.239141631679958,1.40548796778274,0.159876224761232,0.21180351461972,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3826","sp1287","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",NA,1.6417388959248,0.286942482310026,0.267704595837606,1.07186236908719,0.283781854552946,0.317391041935484,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3827","sp1288","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA,2.30564297162879,1.55112509187047,0.306955156661935,5.0532628568244,4.34325497475872e-07,2.01936395090793e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3828","sp1290","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA,1.89164704386132,-1.58246323928338,0.251135123336774,-6.301242208806,2.95269557602142e-10,2.07115380433641e-09,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3829","sp1291","Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis",NA,1.91436596640101,1.23061752614073,0.292181980837104,4.21181868442058,2.53322847464067e-05,9.17633657903419e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3830","sp1292","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ideonella",NA,1.74344305422873,1.06491529762889,0.291816513447504,3.64926331634918,0.000262993423243866,0.000785098447986302,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3831","sp1293","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,1.80055502317032,1.12237901355184,0.287274234033212,3.90699506110974,9.34510630314844e-05,0.000303622128483819,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3832","sp1295","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA,1.27255640465494,0.474513971627868,0.254736784653841,1.86276187898297,0.0624957755951997,0.101592262136336,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3833","sp1296","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella",NA,2.28911314382237,1.53884371028057,0.30538828900276,5.0389742033188,4.68033556631687e-07,2.1513587915627e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3834","sp1297","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata",NA,1.86861837533226,1.18816204081549,0.284736460167354,4.17284825454788,3.0081529969173e-05,0.000107206862313044,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3835","sp1298","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia",NA,2.28922818830579,1.53890469598303,0.311297892789445,4.94351144555904,7.67278432654477e-07,3.41059479130479e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3836","sp1299","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA,1.48270643814701,0.280665479178226,0.255530089277075,1.09836567573025,0.272044844234636,0.310704548033448,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3837","sp1302","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA,2.08463005377048,1.13436341813326,0.296514025629093,3.82566529770913,0.00013041938788679,0.00041376190117809,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3838","sp1303","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA,NA,1.18720803043794,0.33608912776638,0.244414745323938,1.37507713505967,0.169107532210113,0.221611220666277,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3839","sp1304","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA,1.40287063006273,0.663673682700092,0.257756940399703,2.5748043163103,0.010029681263837,0.0211669881976803,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3840","sp1305","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,1.68095618403859,0.999210210429075,0.281120103008058,3.55438903065724,0.000378858352695896,0.00109855343129383,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3841","sp1306","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA,1.86324839068672,1.18296654412575,0.296715063292231,3.98687727882781,6.69486320044538e-05,0.000224425869992831,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3842","sp1307","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA,NA,1.80645108433751,1.1281114092221,0.293151442144865,3.8482205680729,0.000118978907244287,0.000379450470278429,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3843","sp1308","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,1.15883396027836,0.286872023385445,0.237966775344142,1.20551292494751,0.228005351472265,0.27033169908314,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3844","sp1310","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,1.60198078148035,0.677844794965482,0.269499229892532,2.51520123169104,0.0118964460082668,0.024698609462843,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3845","sp1311","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA,2.26019529334341,1.51736716359745,0.307345164896775,4.93701328962527,7.93280672702311e-07,3.50690745473317e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3846","sp1312","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Amb-16S-1323",NA,NA,1.62996644000246,0.943196817774951,0.280531234700998,3.36218110892447,0.000773293868202527,0.00210401818175732,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3847","sp1313","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae",NA,NA,1.34610282333156,0.584421272926894,0.253008742021645,2.30988569113117,0.0208944834567492,0.0398357512565047,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3848","sp1316","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",NA,1.4484707230413,0.724175831593918,0.265564673636322,2.72692832852325,0.00639269228439036,0.0143924528517768,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3849","sp1318","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA,1.15323781189454,0.276854157740184,0.226333749695473,1.22321199605753,0.221249635828617,0.267550008049852,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3850","sp1321","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.97093710901194,1.19610648054965,0.292851405751241,4.08434604396493,4.42011202462691e-05,0.000152814984099281,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3851","sp1322","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,2.23239154913253,1.49620299476023,0.303718119623559,4.92628821953293,8.38063528965257e-07,3.69143409219361e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3852","sp1323","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA,1.82392504086338,0.591211721680683,0.283877641487531,2.08262869376647,0.0372850816510994,0.0657637304994319,"Terephthalate Enriched","Not_Enriched","Not Enriched"
