"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus"
"sp22",15.9515291422984,25.2683390257636,1.22148510618793,20.6865715330925,4.57617502860169e-95,8.14559155091101e-93,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas"
"sp23",10.0559176268461,-4.93769721900104,1.16723276272323,-4.23025927363544,2.33422117248963e-05,0.000207745684351577,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans"
"sp24",1.55572305447402,0.439373861726781,1.42321461148422,0.308719330297328,0.757535038181248,0.761814897154024,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"sp25",10.8727173789091,24.7517821986297,1.46262234708844,16.922879817816,3.05138487781103e-64,2.71573254125182e-62,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium"
"sp26",0.395416358895851,0.161143644583737,1.562730406147,0.103116726947834,0.917870329606685,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum"
"sp27",8.56445033604212,-1.58869185525991,0.979309839233808,-1.62225660522605,0.104748416062741,0.182796255482038,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"sp28",7.71413875574818,-3.36873196927795,1.16499401041877,-2.89163029092915,0.00383248645091752,0.0155041497332572,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas"
"sp29",1.03052425224602,3.71141169562135,1.75508855705704,2.11465779359003,0.0344591240639131,0.0876246297625218,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium"
"sp30",1.81767801902142,-3.19921741115605,2.03173105393193,-1.57462642753072,0.115342699061937,0.195526052446711,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"sp31",6.08234543065977,6.32867363439911,1.34654319488158,4.69994104790355,2.60236604098602e-06,2.89513222059695e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"sp32",12.9893889542325,7.42334609628142,1.12248597311856,6.61330856158265,3.75823930913439e-11,1.33793319405184e-09,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"sp33",0.959066324212958,-2.91248108568783,2.90761085261666,-1.00167499480434,0.316500587324756,0.358835060788577,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"sp34",8.782405179219,6.75633777670646,1.20637835589142,5.60051309252316,2.1371826454136e-08,5.43455015548031e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"sp35",0.0072443141433192,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"sp36",7.45331033445218,-3.14566402715089,1.76649045831528,-1.78074215591911,0.0749545829615038,0.138978289241122,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"sp37",2.74059942460521,-2.76907748985283,1.09427601557209,-2.5305109958068,0.0113896514880443,0.0337892994145313,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"sp38",7.08411171959503,6.12490505814917,1.02575600665058,5.97111303120608,2.35640409906507e-09,6.99066549389304e-08,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"sp39",0.705422765289216,-1.59889118310019,1.19972494110077,-1.33271479847137,0.182625415023405,0.26608531424971,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"sp40",1.62412311823884,-3.11860737388412,2.76015494216557,-1.12986677894152,0.258532364209815,0.319574727981576,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Nitrobacter"
"sp41",3.59545689199582,-1.641794879218,0.908950687168422,-1.80625297103031,0.0708788341743285,0.135660564333661,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"sp42",1.66155384009181,4.17172454931669,1.09251439037504,3.81846187662995,0.00013428633129723,0.000956118678836275,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"sp43",1.44759674599648,4.26004479598985,1.67579403034244,2.54210524614372,0.0110186989115306,0.0332428543432617,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"sp44",0.730386782561752,-1.57729134514613,1.3529643968173,-1.16580402917958,0.243693687810016,0.312931408773871,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aliihoeflea"
"sp45",3.68755632105804,5.6054659756618,2.18042167756888,2.57081739432703,0.0101458808519671,0.0322494069937527,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium"
"sp46",0.546728521700102,2.85851559227602,2.10226849319936,1.35972907434186,0.173915674000776,0.26014277287511,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"sp47",1.68407915590675,4.47325586559757,1.75536337303467,2.54833610767679,0.0108238132078005,0.0332179094998015,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA
"sp48",8.91182865463086,6.87833786190175,1.93432703771389,3.55593326660573,0.000376639680420653,0.00234323167203056,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira"
"sp49",4.53771089077164,5.52012749602001,1.61115621807653,3.42619010750564,0.00061211179678256,0.00351470644604179,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"sp50",6.08448482774622,6.32859866450626,1.31005680071829,4.83078188750011,1.35997921846473e-06,2.01730250738934e-05,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter"
"sp51",4.28667739168177,-4.61624846246844,0.944471459429584,-4.88765268275702,1.02045349347922e-06,1.70075079710422e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"sp52",0.646481472770683,1.62218894778002,1.92204923740092,0.843989277805192,0.398675397219513,0.432708662835812,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"sp53",0.503281257457661,2.74224274072018,1.87333053517943,1.4638328310052,0.143239629611881,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Caenimonas"
"sp54",0.112467065022867,0.941683553985305,2.91605683116171,0.322930453179869,0.746747912566501,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas"
"sp55",4.80142578717698,-5.25780152920256,1.83848698602195,-2.85985245975508,0.00423838143481495,0.016400693378197,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"sp56",2.29233419269202,-3.87754536699101,1.67509673499776,-2.31481877194167,0.0206228521609962,0.0576397072838393,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"sp57",0.214313500090158,0.271512339651727,2.20005232239095,0.12341176475142,0.901781041365719,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Verticiella"
"sp58",4.42239482791077,-1.56813581770071,1.37508726389274,-1.14039003841943,0.25412384116843,0.318549603718173,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Leadbetterella"
"sp59",0.190171949777882,1.30435281447481,2.91579507124106,0.447340359183621,0.654629330835469,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"sp60",7.66087116710196,6.60805287924531,1.19152081758771,5.54589796645232,2.92449339924201e-08,6.50699781331346e-07,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter"
"sp61",1.18451802610799,3.83860023594132,1.75746638530139,2.18416708737392,0.0289499724418704,0.0769118670843721,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"sp62",4.45844720962139,-3.81553657482147,1.15448238360788,-3.30497600396249,0.000949845318811717,0.00512340808328744,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"sp63",1.84704101138453,4.49701323687577,1.60000191226941,2.81062991387134,0.00494446230008016,0.0187258359449844,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium"
"sp64",0.908444223768243,3.58824716224431,1.76371991292174,2.03447675334123,0.0419035501174203,0.103594887790289,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"sp65",0.735655916285554,3.14701751636069,2.09622225505301,1.50128046240073,0.133283036133878,0.213733157043517,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"sp66",3.96347937365305,5.60217703591259,1.16652723259626,4.80243999400187,1.56743799286734e-06,2.04330789693263e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"sp67",0.269970665782891,1.84151744465108,2.61980685733996,0.702921072021649,0.482104938359111,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"sp68",0.163481913535852,1.0079714435481,2.36837016181498,0.425597087735495,0.670401462738593,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055"
"sp69",2.78613783408671,5.20363994706893,1.5899717597002,3.27278765507767,0.00106492449351062,0.00557519293661445,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira"
"sp70",1.08704087917121,1.84450359317739,1.48406646789905,1.2428712817618,0.213915269870805,0.288461500280329,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"sp71",1.89298603606804,4.64539592829845,1.38251174008776,3.36011318645553,0.000779105463737951,0.00433377414204235,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"sp72",0,NA,NA,NA,NA,NA,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria"
"sp73",0.790574328861909,-1.16959880113365,1.77238976289552,-0.659899321029084,0.509318439964302,0.542866361159556,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"sp74",0.734908179108391,1.43625644686896,1.41319677537766,1.01631738190539,0.309478273957164,0.353698122561777,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"sp75",0.727949985994306,-1.7294908041282,1.7504797765141,-0.988009588761037,0.323147952138686,0.36176311623073,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"sp76",1.53067156253289,4.33844495935413,1.45149612776152,2.98894697435041,0.00279940709834346,0.0127767811155163,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Methyloversatilis"
"sp77",5.7287424726225,5.70573675022439,1.07795043645009,5.29313459811247,1.20237355823052e-07,2.37802770405591e-06,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae",NA
"sp78",4.3625834952346,-4.50806215177276,1.08833491924332,-4.14216439449269,3.44043588467877e-05,0.000278129571405303,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"sp79",0.0042657732225913,0.38369509338796,2.91618651962328,0.131574263445099,0.895321043311279,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"sp80",4.05899451911032,5.74409202041562,1.59125538281038,3.60978638782088,0.000306449265484439,0.00209799881754732,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera"
"sp81",0.864827644241056,0.653792039585206,1.88239458245063,0.347319337656644,0.728351424628746,0.736628145363164,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Hoeflea"
"sp82",0.47359201508204,2.66504615177287,2.91090392403818,0.915539028878617,0.359908723005517,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"sp83",2.21675674285459,-2.32570873556422,1.18700403597658,-1.95930988023204,0.0500765073699733,0.111420228898191,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"sp84",3.29759355993059,-3.68642262005479,1.46394192357021,-2.51814813190436,0.0117973693405275,0.034425110534654,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium"
"sp85",0.193083331634257,-0.975113595606973,2.9146688516876,-0.334553819053022,0.737961686267761,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp86",0.139681674797157,-0.490443941249905,2.91552750911957,-0.168217909011604,0.866411852350915,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"sp87",0.304367788619635,-0.50405330167039,2.72847957593061,-0.184737795406979,0.853434699924762,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas"
"sp88",0.779079575884131,-2.51208679996543,1.7357172415033,-1.44729034193941,0.147815622968201,0.228792877289911,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"sp89",2.19739922806914,-2.3991001576122,1.21690991591505,-1.97146898569579,0.0486702570977301,0.11125947302603,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"sp90",0.286953022995134,-0.294078839956053,2.34952412007838,-0.125165278127148,0.900392705068885,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Salisediminibacteriaceae","Salipaludibacillus"
"sp91",2.83151006129645,5.22423092484303,1.46041285818817,3.57722879222273,0.000347256211174993,0.00228931872552403,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter"
"sp92",0.42806287537649,1.91271634387004,1.99809150680105,0.957271645147174,0.338430163207815,NA,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI_0001001-H03"
"sp93",3.02621715880129,5.04852456454986,1.4686165152873,3.43760574118442,0.000586881524424935,0.00348216371158795,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"sp94",0.0121595906031466,0.383695091685544,2.91618651962317,0.131574262861322,0.895321043773051,NA,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group",NA
"sp95",1.15768891199838,3.6808383567178,1.86774865266895,1.97073538318874,0.0487541511012941,0.11125947302603,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"sp96",1.03284134157092,-3.01502066837246,1.66179323016502,-1.81431757792939,0.06962884686409,0.134716681976174,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"sp97",0.11392932829171,0.516144422252569,2.62300339596687,0.196776116663132,0.844002741831548,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Candidimonas"
"sp98",2.26699025101747,-4.2276831937516,1.45755691644438,-2.90052700244788,0.00372535739460213,0.0154212468892833,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Aquimonas"
"sp99",2.50618052772324,3.08443742661627,0.65058093195021,4.74105107472213,2.12612321543386e-06,2.52299954898151e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"sp100",0.222485345663389,-0.711577391776706,2.91472766651405,-0.244131690226736,0.807128829693163,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"sp101",3.86902229862904,5.61823605759365,1.30214250989066,4.31460920361582,1.59885484631049e-05,0.000149787454022772,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"sp102",1.59817758578129,4.39575127485425,1.58933788818724,2.7657751743828,0.00567876711567697,0.020900914992509,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"sp103",0.0734438970048857,0.510570700157764,2.9160886530241,0.175087509643536,0.861010872532093,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"sp104",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"sp105",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter"
"sp106",1.76878366653731,2.15083825377178,1.11875950596538,1.92252065104539,0.05454027764824,0.116965896643213,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"sp107",1.28616395320446,3.96826468031743,2.90590863847088,1.36558480462262,0.172069318639115,0.26014277287511,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Runella"
"sp108",0.697527410679871,3.20051958184417,2.83119840424004,1.13044694326297,0.258287943059777,0.319574727981576,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA
"sp109",1.12601620347737,-2.12919209285165,1.69583307543072,-1.25554343979926,0.209281549000751,0.286554736324105,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Parapusillimonas"
"sp111",1.99606366100868,-2.92624480207781,1.53218213536428,-1.90985440603775,0.0561519619246657,0.118988681221315,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA
"sp112",2.51327567670271,-3.41760152667611,1.50345183209525,-2.27316995045544,0.0230159403867295,0.0630282675205823,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"sp113",0.44550439989683,2.57150941480646,1.99190335055581,1.29098101777324,0.196710259809169,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax"
"sp114",1.91441996774949,-3.85988410110698,1.39774825315969,-2.76150164550841,0.00575362266647719,0.020900914992509,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"sp115",0.393409344720084,-0.322301780515637,2.80151087739043,-0.115045700202977,0.908408898972569,NA,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"sp116",1.04387030356878,-2.82982039813603,1.10732656523022,-2.55554277030072,0.0106022330594657,0.033108727799735,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella"
"sp118",0.17850404021462,-0.730548737621405,2.56495038799068,-0.284819831620096,0.775782177808072,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"sp119",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"sp120",0.452406287370801,2.59368089526722,2.25738767778637,1.14897450747611,0.250566492561317,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Perlucidibaca"
"sp121",0.72412034324172,3.25546275736999,2.44575921825276,1.33106429000631,0.183167857766,0.26608531424971,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"sp122",0.714330259896084,3.23520238978305,2.08675393723876,1.55035164043536,0.121057138967985,0.197689639782581,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira"
"sp123",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae",NA
"sp124",1.36477874864213,-3.02047750686496,1.74829284181583,-1.72767252408801,0.0840469522289664,0.151114722189455,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"sp125",1.98625357600524,3.54998885346563,1.14701647146781,3.09497635105691,0.00196828590197578,0.00973208029310245,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"sp126",0.787941499953397,-2.41862124748022,1.82006812868761,-1.32886302955275,0.183893162974221,0.26608531424971,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"sp127",1.64534640021452,-2.75651786315104,1.48957705212173,-1.85053727782978,0.0642361503487811,0.130693422520619,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"sp128",1.05220748188176,3.65978198815944,1.3817682702532,2.64862210759031,0.00808206466177037,0.0282079903881397,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"sp129",1.92838326576952,4.46565774078746,1.2570888211822,3.55238044085685,0.00038176246342071,0.00234323167203056,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"sp130",0.62296138439619,1.9870402200263,1.79553824625184,1.10665435513514,0.268443397073328,0.320690769658069,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp132",1.93205949461,4.55550554208952,1.59089542055589,2.86348523179339,0.00419008346186821,0.016400693378197,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"sp133",0.874899542764306,-0.809414997911712,1.95486722648651,-0.414051137051634,0.678836656733224,0.694442097117896,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae",NA
"sp134",0.125634257574469,-0.569835151471265,2.91535172821574,-0.19546017242318,0.845032714097702,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"sp135",0.386737071260408,2.38746044071602,2.91251007248724,0.819726071771886,0.412372283718552,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum"
"sp136",1.48912431724909,4.29672095319185,1.65090280100746,2.60264925988968,0.00925065379805007,0.0310682335104323,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"sp137",0.285968363009851,2.02978720869652,2.91434007313822,0.696482619652142,0.486126638062872,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter"
"sp138",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum"
"sp139",0.109137581849796,-0.182634165693496,2.64191506356934,-0.0691294615076494,0.944886570225383,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"sp140",0.468121783610637,2.38214572956524,2.12549475648628,1.1207488149739,0.262394797152412,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus"
"sp141",0.339555067716939,-1.34661679491129,2.20254008343361,-0.611392639362097,0.540939674398403,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA
"sp142",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"sp143",0.726685741438783,3.26231839886892,2.90826615207921,1.12173997436121,0.261973014762288,0.320690769658069,"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA
"sp144",0.128080926127323,0.999348593564701,2.91603546656606,0.342707969440969,0.731818166677891,NA,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Sporocytophaga"
"sp145",3.62782074716051,5.57895720236123,1.83645772959475,3.03789034316207,0.00238240630810997,0.0111596927064099,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"sp146",0.358664410757996,-0.944626795568772,2.78139049767155,-0.339623938587397,0.734139748221234,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"sp147",0.806895154330383,-2.57761494208074,1.38303775640361,-1.86373432695247,0.0623590222955052,0.129068674053487,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"sp148",1.83378128941007,-2.85276219128027,1.56233884527479,-1.8259561297527,0.0678568702783982,0.132824235504258,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"sp149",0.287691593676893,1.90599340946137,2.91462445199817,0.653941336474647,0.513149601036605,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas"
"sp150",0.370862094786314,-1.15501723241391,2.8175440562555,-0.409937594356171,0.68185172662185,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Advenella"
"sp152",0.64990455599055,-2.03219743074654,1.82567231157332,-1.1131227755737,0.265655703214116,0.320690769658069,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"sp153",0.780968280193341,3.29304571333456,1.86142121857215,1.76910292011207,0.076876700696302,0.141072708494245,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055"
"sp154",0.203604462405098,-0.375039352596964,2.91559034353876,-0.128632389467227,0.897648536120795,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"sp155",0.740718671084099,-1.92666122964981,1.75170431465641,-1.09987810929593,0.271385233763651,0.322043810732866,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Pelagibacterium"
"sp156",0.323541641455471,-1.54521135284856,2.91289912549042,-0.530471975265674,0.595784734547413,NA,"Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA
"sp157",2.19359513759671,3.9147239819067,1.51477056987813,2.58436759978884,0.00975577532913112,0.0315732365197335,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"sp158",1.67327836377956,4.46366656696756,1.46233454930067,3.05242502073292,0.00227000434044932,0.010920561421621,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter"
"sp159",0.456728023182749,-1.55227427721649,2.0406808127698,-0.760664905311479,0.446857241607172,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"sp160",0.0366530868661899,0.231482887282638,2.91613339233263,0.0793800749620283,0.936730316501645,NA,"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera"
